epoch: 1  D_loss: 0.120203  G_loss: 67.876762  loss_pixel: 0.6691  best_loss_pixel: 0.6429  
epoch: 2  D_loss: 0.050256  G_loss: 51.735725  loss_pixel: 0.5082  best_loss_pixel: 0.4770  
epoch: 3  D_loss: 0.031226  G_loss: 34.307671  loss_pixel: 0.3339  best_loss_pixel: 0.2861  
epoch: 4  D_loss: 0.069132  G_loss: 19.535912  loss_pixel: 0.1842  best_loss_pixel: 0.1662  
epoch: 5  D_loss: 0.032749  G_loss: 8.366703  loss_pixel: 0.0724  best_loss_pixel: 0.0710  
epoch: 6  D_loss: 0.388025  G_loss: 4.260986  loss_pixel: 0.0419  best_loss_pixel: 0.0515  
epoch: 7  D_loss: 0.242214  G_loss: 3.967783  loss_pixel: 0.0371  best_loss_pixel: 0.0509  
epoch: 8  D_loss: 0.238665  G_loss: 3.609562  loss_pixel: 0.0334  best_loss_pixel: 0.0509  
epoch: 9  D_loss: 0.306623  G_loss: 3.868204  loss_pixel: 0.0348  best_loss_pixel: 0.0509  
epoch: 10  D_loss: 0.190825  G_loss: 4.398051  loss_pixel: 0.0413  best_loss_pixel: 0.0476  
epoch: 11  D_loss: 0.182597  G_loss: 4.169333  loss_pixel: 0.0387  best_loss_pixel: 0.0476  
epoch: 12  D_loss: 0.183419  G_loss: 3.912908  loss_pixel: 0.0364  best_loss_pixel: 0.0476  
epoch: 13  D_loss: 0.252408  G_loss: 4.124853  loss_pixel: 0.0350  best_loss_pixel: 0.0462  
epoch: 14  D_loss: 0.149706  G_loss: 3.974196  loss_pixel: 0.0363  best_loss_pixel: 0.0454  
epoch: 15  D_loss: 0.096843  G_loss: 4.159179  loss_pixel: 0.0364  best_loss_pixel: 0.0454  
epoch: 16  D_loss: 0.248493  G_loss: 4.282023  loss_pixel: 0.0387  best_loss_pixel: 0.0454  
epoch: 17  D_loss: 0.408513  G_loss: 4.212469  loss_pixel: 0.0346  best_loss_pixel: 0.0454  
epoch: 18  D_loss: 0.220903  G_loss: 4.317564  loss_pixel: 0.0362  best_loss_pixel: 0.0454  
epoch: 19  D_loss: 0.240043  G_loss: 4.111157  loss_pixel: 0.0367  best_loss_pixel: 0.0454  
epoch: 20  D_loss: 0.209119  G_loss: 3.990027  loss_pixel: 0.0369  best_loss_pixel: 0.0454  
epoch: 21  D_loss: 0.214248  G_loss: 4.064026  loss_pixel: 0.0335  best_loss_pixel: 0.0454  
epoch: 22  D_loss: 0.120535  G_loss: 4.083234  loss_pixel: 0.0375  best_loss_pixel: 0.0454  
epoch: 23  D_loss: 0.175781  G_loss: 3.757622  loss_pixel: 0.0345  best_loss_pixel: 0.0454  
epoch: 24  D_loss: 0.162531  G_loss: 3.969772  loss_pixel: 0.0356  best_loss_pixel: 0.0454  
epoch: 25  D_loss: 0.211571  G_loss: 3.989321  loss_pixel: 0.0370  best_loss_pixel: 0.0454  
epoch: 26  D_loss: 0.178003  G_loss: 3.725642  loss_pixel: 0.0332  best_loss_pixel: 0.0454  
epoch: 27  D_loss: 0.147137  G_loss: 4.663973  loss_pixel: 0.0402  best_loss_pixel: 0.0454  
epoch: 28  D_loss: 0.220920  G_loss: 3.508234  loss_pixel: 0.0326  best_loss_pixel: 0.0440  
epoch: 29  D_loss: 0.201755  G_loss: 3.721194  loss_pixel: 0.0344  best_loss_pixel: 0.0440  
epoch: 30  D_loss: 0.203332  G_loss: 3.656180  loss_pixel: 0.0331  best_loss_pixel: 0.0440  
