epoch: 1  D_loss: 0.263100  G_loss: 65.982605  loss_pixel: 0.6379  best_loss_pixel: 0.6082  
epoch: 28  D_loss: 0.135801  G_loss: 7.662655  loss_pixel: 0.0455  best_loss_pixel: 0.0475  
epoch: 29  D_loss: 0.161524  G_loss: 7.718214  loss_pixel: 0.0433  best_loss_pixel: 0.0475  
epoch: 30  D_loss: 0.104026  G_loss: 8.060984  loss_pixel: 0.0429  best_loss_pixel: 0.0475  
epoch: 31  D_loss: 0.281213  G_loss: 7.631948  loss_pixel: 0.0450  best_loss_pixel: 0.0475  
epoch: 32  D_loss: 0.289524  G_loss: 7.406158  loss_pixel: 0.0413  best_loss_pixel: 0.0475  
epoch: 33  D_loss: 0.192240  G_loss: 7.805387  loss_pixel: 0.0468  best_loss_pixel: 0.0475  
epoch: 34  D_loss: 0.160488  G_loss: 7.949907  loss_pixel: 0.0416  best_loss_pixel: 0.0475  
epoch: 35  D_loss: 0.167513  G_loss: 8.279054  loss_pixel: 0.0404  best_loss_pixel: 0.0475  
epoch: 36  D_loss: 0.185024  G_loss: 7.653440  loss_pixel: 0.0410  best_loss_pixel: 0.0475  
epoch: 37  D_loss: 0.144401  G_loss: 7.891950  loss_pixel: 0.0426  best_loss_pixel: 0.0475  
epoch: 38  D_loss: 0.132928  G_loss: 7.721909  loss_pixel: 0.0383  best_loss_pixel: 0.0475  
epoch: 39  D_loss: 0.210908  G_loss: 7.486080  loss_pixel: 0.0365  best_loss_pixel: 0.0433  
epoch: 40  D_loss: 0.137960  G_loss: 7.772084  loss_pixel: 0.0397  best_loss_pixel: 0.0433  
epoch: 41  D_loss: 0.222232  G_loss: 8.324944  loss_pixel: 0.0404  best_loss_pixel: 0.0433  
epoch: 42  D_loss: 0.289860  G_loss: 8.347851  loss_pixel: 0.0370  best_loss_pixel: 0.0433  
epoch: 43  D_loss: 0.305927  G_loss: 7.652771  loss_pixel: 0.0377  best_loss_pixel: 0.0433  
epoch: 44  D_loss: 0.134514  G_loss: 7.723951  loss_pixel: 0.0393  best_loss_pixel: 0.0433  
epoch: 45  D_loss: 0.172067  G_loss: 8.150538  loss_pixel: 0.0366  best_loss_pixel: 0.0433  
epoch: 46  D_loss: 0.177666  G_loss: 7.804333  loss_pixel: 0.0348  best_loss_pixel: 0.0433  
epoch: 47  D_loss: 0.202196  G_loss: 7.992199  loss_pixel: 0.0366  best_loss_pixel: 0.0433  
epoch: 48  D_loss: 0.447315  G_loss: 8.839616  loss_pixel: 0.0372  best_loss_pixel: 0.0433  
epoch: 49  D_loss: 0.218863  G_loss: 8.194136  loss_pixel: 0.0356  best_loss_pixel: 0.0433  
epoch: 50  D_loss: 0.189677  G_loss: 7.965535  loss_pixel: 0.0351  best_loss_pixel: 0.0433  
epoch: 51  D_loss: 0.170345  G_loss: 7.837652  loss_pixel: 0.0331  best_loss_pixel: 0.0433  
epoch: 52  D_loss: 0.211464  G_loss: 7.595936  loss_pixel: 0.0315  best_loss_pixel: 0.0433  
epoch: 53  D_loss: 0.175772  G_loss: 7.901248  loss_pixel: 0.0346  best_loss_pixel: 0.0433  
epoch: 54  D_loss: 0.170257  G_loss: 8.156391  loss_pixel: 0.0369  best_loss_pixel: 0.0433  
epoch: 55  D_loss: 0.208567  G_loss: 7.966266  loss_pixel: 0.0339  best_loss_pixel: 0.0433  
epoch: 56  D_loss: 0.203797  G_loss: 7.945436  loss_pixel: 0.0354  best_loss_pixel: 0.0433  
epoch: 57  D_loss: 0.238300  G_loss: 7.758121  loss_pixel: 0.0355  best_loss_pixel: 0.0433  
epoch: 58  D_loss: 0.252758  G_loss: 7.951972  loss_pixel: 0.0352  best_loss_pixel: 0.0433  
epoch: 59  D_loss: 0.249001  G_loss: 7.610212  loss_pixel: 0.0346  best_loss_pixel: 0.0433  
epoch: 60  D_loss: 0.243714  G_loss: 7.712780  loss_pixel: 0.0349  best_loss_pixel: 0.0433  
epoch: 61  D_loss: 0.241506  G_loss: 7.689167  loss_pixel: 0.0338  best_loss_pixel: 0.0433  
epoch: 62  D_loss: 0.225712  G_loss: 7.639049  loss_pixel: 0.0329  best_loss_pixel: 0.0433  
epoch: 63  D_loss: 0.193190  G_loss: 7.937406  loss_pixel: 0.0352  best_loss_pixel: 0.0433  
epoch: 64  D_loss: 0.196158  G_loss: 7.890336  loss_pixel: 0.0325  best_loss_pixel: 0.0433  
epoch: 65  D_loss: 0.185625  G_loss: 7.969648  loss_pixel: 0.0355  best_loss_pixel: 0.0433  
epoch: 66  D_loss: 0.181524  G_loss: 7.907419  loss_pixel: 0.0320  best_loss_pixel: 0.0433  
epoch: 67  D_loss: 0.405505  G_loss: 7.462670  loss_pixel: 0.0335  best_loss_pixel: 0.0425  
epoch: 68  D_loss: 0.225136  G_loss: 7.515846  loss_pixel: 0.0320  best_loss_pixel: 0.0425  
epoch: 69  D_loss: 0.182639  G_loss: 7.769428  loss_pixel: 0.0333  best_loss_pixel: 0.0425  
epoch: 70  D_loss: 0.182558  G_loss: 7.576419  loss_pixel: 0.0333  best_loss_pixel: 0.0425  
epoch: 71  D_loss: 0.192345  G_loss: 7.799716  loss_pixel: 0.0329  best_loss_pixel: 0.0425  
epoch: 72  D_loss: 0.176561  G_loss: 7.969865  loss_pixel: 0.0351  best_loss_pixel: 0.0425  
epoch: 73  D_loss: 0.327727  G_loss: 7.771421  loss_pixel: 0.0338  best_loss_pixel: 0.0425  
epoch: 74  D_loss: 0.210175  G_loss: 7.727122  loss_pixel: 0.0343  best_loss_pixel: 0.0425  
epoch: 75  D_loss: 0.226172  G_loss: 8.082175  loss_pixel: 0.0351  best_loss_pixel: 0.0425  
epoch: 76  D_loss: 0.288665  G_loss: 7.620196  loss_pixel: 0.0331  best_loss_pixel: 0.0425  
epoch: 77  D_loss: 0.285531  G_loss: 7.599895  loss_pixel: 0.0325  best_loss_pixel: 0.0425  
epoch: 78  D_loss: 0.242247  G_loss: 7.698408  loss_pixel: 0.0299  best_loss_pixel: 0.0425  
epoch: 79  D_loss: 0.154468  G_loss: 7.913628  loss_pixel: 0.0356  best_loss_pixel: 0.0425  
epoch: 80  D_loss: 0.191805  G_loss: 7.686395  loss_pixel: 0.0335  best_loss_pixel: 0.0425  
epoch: 81  D_loss: 0.382632  G_loss: 7.675632  loss_pixel: 0.0321  best_loss_pixel: 0.0425  
epoch: 82  D_loss: 0.212165  G_loss: 7.506509  loss_pixel: 0.0292  best_loss_pixel: 0.0425  
epoch: 83  D_loss: 0.222091  G_loss: 7.509874  loss_pixel: 0.0307  best_loss_pixel: 0.0425  
epoch: 84  D_loss: 0.236517  G_loss: 7.950103  loss_pixel: 0.0363  best_loss_pixel: 0.0425  
epoch: 85  D_loss: 0.205629  G_loss: 7.700469  loss_pixel: 0.0321  best_loss_pixel: 0.0425  
epoch: 86  D_loss: 0.177581  G_loss: 7.526303  loss_pixel: 0.0300  best_loss_pixel: 0.0425  
epoch: 87  D_loss: 0.203810  G_loss: 7.614526  loss_pixel: 0.0304  best_loss_pixel: 0.0425  
epoch: 88  D_loss: 0.271986  G_loss: 7.658999  loss_pixel: 0.0345  best_loss_pixel: 0.0425  
epoch: 89  D_loss: 0.223265  G_loss: 7.730764  loss_pixel: 0.0321  best_loss_pixel: 0.0425  
epoch: 90  D_loss: 0.215246  G_loss: 7.855302  loss_pixel: 0.0327  best_loss_pixel: 0.0425  
epoch: 91  D_loss: 0.182389  G_loss: 7.850692  loss_pixel: 0.0341  best_loss_pixel: 0.0425  
epoch: 92  D_loss: 0.193859  G_loss: 7.747649  loss_pixel: 0.0327  best_loss_pixel: 0.0425  
epoch: 93  D_loss: 0.179943  G_loss: 7.901587  loss_pixel: 0.0333  best_loss_pixel: 0.0425  
epoch: 94  D_loss: 0.283669  G_loss: 7.771207  loss_pixel: 0.0307  best_loss_pixel: 0.0425  
epoch: 95  D_loss: 0.190472  G_loss: 7.406509  loss_pixel: 0.0309  best_loss_pixel: 0.0425  
epoch: 96  D_loss: 0.247010  G_loss: 7.546036  loss_pixel: 0.0317  best_loss_pixel: 0.0425  
epoch: 97  D_loss: 0.213363  G_loss: 7.745951  loss_pixel: 0.0308  best_loss_pixel: 0.0425  
epoch: 98  D_loss: 0.178711  G_loss: 7.751057  loss_pixel: 0.0325  best_loss_pixel: 0.0425  
epoch: 99  D_loss: 0.219722  G_loss: 7.542959  loss_pixel: 0.0310  best_loss_pixel: 0.0425  
epoch: 100  D_loss: 0.238749  G_loss: 7.376926  loss_pixel: 0.0278  best_loss_pixel: 0.0425  
epoch: 101  D_loss: 0.234538  G_loss: 7.541149  loss_pixel: 0.0291  best_loss_pixel: 0.0425  
epoch: 102  D_loss: 0.202044  G_loss: 7.679041  loss_pixel: 0.0309  best_loss_pixel: 0.0425  
epoch: 103  D_loss: 0.320656  G_loss: 7.555517  loss_pixel: 0.0332  best_loss_pixel: 0.0425  
epoch: 104  D_loss: 0.190209  G_loss: 7.572512  loss_pixel: 0.0292  best_loss_pixel: 0.0425  
epoch: 105  D_loss: 0.197611  G_loss: 7.543871  loss_pixel: 0.0306  best_loss_pixel: 0.0425  
epoch: 106  D_loss: 0.256249  G_loss: 7.991163  loss_pixel: 0.0510  best_loss_pixel: 0.0425  
epoch: 107  D_loss: 0.255882  G_loss: 7.460190  loss_pixel: 0.0452  best_loss_pixel: 0.0425  
epoch: 108  D_loss: 0.239233  G_loss: 7.255995  loss_pixel: 0.0457  best_loss_pixel: 0.0425  
epoch: 109  D_loss: 0.222684  G_loss: 7.121008  loss_pixel: 0.0444  best_loss_pixel: 0.0425  
epoch: 110  D_loss: 0.212848  G_loss: 7.022139  loss_pixel: 0.0425  best_loss_pixel: 0.0425  
epoch: 111  D_loss: 0.202388  G_loss: 7.138348  loss_pixel: 0.0440  best_loss_pixel: 0.0425  
epoch: 112  D_loss: 0.178943  G_loss: 7.439424  loss_pixel: 0.0462  best_loss_pixel: 0.0425  
epoch: 113  D_loss: 0.306203  G_loss: 7.401652  loss_pixel: 0.0462  best_loss_pixel: 0.0425  
epoch: 114  D_loss: 0.102003  G_loss: 7.656687  loss_pixel: 0.0470  best_loss_pixel: 0.0425  
epoch: 115  D_loss: 0.196450  G_loss: 7.491772  loss_pixel: 0.0440  best_loss_pixel: 0.0425  
epoch: 116  D_loss: 0.144434  G_loss: 7.470344  loss_pixel: 0.0441  best_loss_pixel: 0.0425  
epoch: 117  D_loss: 0.142455  G_loss: 7.122578  loss_pixel: 0.0416  best_loss_pixel: 0.0425  
epoch: 118  D_loss: 0.307593  G_loss: 7.292385  loss_pixel: 0.0373  best_loss_pixel: 0.0425  
epoch: 119  D_loss: 0.166776  G_loss: 7.209520  loss_pixel: 0.0386  best_loss_pixel: 0.0425  
epoch: 120  D_loss: 0.171085  G_loss: 7.223042  loss_pixel: 0.0381  best_loss_pixel: 0.0425  
epoch: 121  D_loss: 0.143013  G_loss: 7.256821  loss_pixel: 0.0405  best_loss_pixel: 0.0425  
epoch: 122  D_loss: 0.134541  G_loss: 7.520906  loss_pixel: 0.0390  best_loss_pixel: 0.0425  
epoch: 123  D_loss: 0.142551  G_loss: 7.288453  loss_pixel: 0.0348  best_loss_pixel: 0.0425  
epoch: 124  D_loss: 0.192166  G_loss: 7.541023  loss_pixel: 0.0424  best_loss_pixel: 0.0425  
epoch: 125  D_loss: 0.278847  G_loss: 7.584487  loss_pixel: 0.0343  best_loss_pixel: 0.0423  
epoch: 126  D_loss: 0.222772  G_loss: 7.705651  loss_pixel: 0.0354  best_loss_pixel: 0.0423  
epoch: 127  D_loss: 0.086460  G_loss: 7.551664  loss_pixel: 0.0355  best_loss_pixel: 0.0423  
epoch: 128  D_loss: 0.201605  G_loss: 7.843651  loss_pixel: 0.0345  best_loss_pixel: 0.0404  
epoch: 129  D_loss: 0.096215  G_loss: 7.803757  loss_pixel: 0.0346  best_loss_pixel: 0.0404  
epoch: 130  D_loss: 0.227805  G_loss: 7.564789  loss_pixel: 0.0322  best_loss_pixel: 0.0404  
epoch: 131  D_loss: 0.253986  G_loss: 7.512681  loss_pixel: 0.0317  best_loss_pixel: 0.0404  
epoch: 132  D_loss: 0.178574  G_loss: 7.589148  loss_pixel: 0.0309  best_loss_pixel: 0.0404  
epoch: 133  D_loss: 0.228598  G_loss: 7.526649  loss_pixel: 0.0299  best_loss_pixel: 0.0404  
epoch: 134  D_loss: 0.233101  G_loss: 7.626122  loss_pixel: 0.0333  best_loss_pixel: 0.0404  
epoch: 135  D_loss: 0.207923  G_loss: 7.460527  loss_pixel: 0.0307  best_loss_pixel: 0.0404  
epoch: 136  D_loss: 0.244756  G_loss: 7.605824  loss_pixel: 0.0328  best_loss_pixel: 0.0404  
epoch: 137  D_loss: 0.203228  G_loss: 8.043530  loss_pixel: 0.0341  best_loss_pixel: 0.0404  
epoch: 138  D_loss: 0.203941  G_loss: 7.559969  loss_pixel: 0.0303  best_loss_pixel: 0.0404  
epoch: 139  D_loss: 0.310699  G_loss: 8.355239  loss_pixel: 0.0343  best_loss_pixel: 0.0404  
epoch: 140  D_loss: 0.233039  G_loss: 8.071981  loss_pixel: 0.0322  best_loss_pixel: 0.0404  
epoch: 141  D_loss: 0.274256  G_loss: 7.331460  loss_pixel: 0.0289  best_loss_pixel: 0.0404  
epoch: 142  D_loss: 0.250673  G_loss: 7.491488  loss_pixel: 0.0301  best_loss_pixel: 0.0404  
epoch: 143  D_loss: 0.277346  G_loss: 7.554409  loss_pixel: 0.0303  best_loss_pixel: 0.0404  
epoch: 144  D_loss: 0.239650  G_loss: 7.609333  loss_pixel: 0.0301  best_loss_pixel: 0.0404  
epoch: 145  D_loss: 0.257713  G_loss: 7.789959  loss_pixel: 0.0311  best_loss_pixel: 0.0404  
epoch: 146  D_loss: 0.244415  G_loss: 7.923878  loss_pixel: 0.0348  best_loss_pixel: 0.0404  
epoch: 147  D_loss: 0.307403  G_loss: 7.362536  loss_pixel: 0.0299  best_loss_pixel: 0.0404  
epoch: 148  D_loss: 0.188692  G_loss: 7.657434  loss_pixel: 0.0319  best_loss_pixel: 0.0404  
epoch: 149  D_loss: 0.256513  G_loss: 7.463475  loss_pixel: 0.0308  best_loss_pixel: 0.0404  
epoch: 150  D_loss: 0.257633  G_loss: 7.618957  loss_pixel: 0.0311  best_loss_pixel: 0.0404  
epoch: 151  D_loss: 0.149686  G_loss: 7.959134  loss_pixel: 0.0349  best_loss_pixel: 0.0404  
epoch: 152  D_loss: 0.272998  G_loss: 7.498569  loss_pixel: 0.0319  best_loss_pixel: 0.0404  
epoch: 153  D_loss: 0.262874  G_loss: 7.543899  loss_pixel: 0.0289  best_loss_pixel: 0.0404  
epoch: 154  D_loss: 0.254834  G_loss: 7.485814  loss_pixel: 0.0304  best_loss_pixel: 0.0404  
epoch: 155  D_loss: 0.214252  G_loss: 7.488696  loss_pixel: 0.0303  best_loss_pixel: 0.0404  
epoch: 156  D_loss: 0.278143  G_loss: 7.198225  loss_pixel: 0.0289  best_loss_pixel: 0.0404  
epoch: 157  D_loss: 0.227136  G_loss: 7.690701  loss_pixel: 0.0317  best_loss_pixel: 0.0404  
epoch: 158  D_loss: 0.252337  G_loss: 7.429472  loss_pixel: 0.0302  best_loss_pixel: 0.0404  
epoch: 159  D_loss: 0.204644  G_loss: 7.478918  loss_pixel: 0.0300  best_loss_pixel: 0.0404  
epoch: 160  D_loss: 0.226164  G_loss: 7.496068  loss_pixel: 0.0295  best_loss_pixel: 0.0404  
epoch: 161  D_loss: 0.214714  G_loss: 7.506661  loss_pixel: 0.0309  best_loss_pixel: 0.0404  
epoch: 162  D_loss: 0.295281  G_loss: 7.308292  loss_pixel: 0.0290  best_loss_pixel: 0.0404  
epoch: 163  D_loss: 0.200852  G_loss: 7.523588  loss_pixel: 0.0298  best_loss_pixel: 0.0404  
epoch: 164  D_loss: 0.220263  G_loss: 7.605607  loss_pixel: 0.0301  best_loss_pixel: 0.0404  
epoch: 165  D_loss: 0.223832  G_loss: 7.407900  loss_pixel: 0.0302  best_loss_pixel: 0.0404  
epoch: 166  D_loss: 0.250758  G_loss: 7.532257  loss_pixel: 0.0310  best_loss_pixel: 0.0404  
epoch: 167  D_loss: 0.233494  G_loss: 7.415184  loss_pixel: 0.0294  best_loss_pixel: 0.0404  
epoch: 168  D_loss: 0.248301  G_loss: 7.496704  loss_pixel: 0.0307  best_loss_pixel: 0.0404  
epoch: 169  D_loss: 0.243070  G_loss: 7.597520  loss_pixel: 0.0316  best_loss_pixel: 0.0404  
epoch: 170  D_loss: 0.260645  G_loss: 7.346964  loss_pixel: 0.0297  best_loss_pixel: 0.0404  
epoch: 171  D_loss: 0.243151  G_loss: 7.521221  loss_pixel: 0.0307  best_loss_pixel: 0.0404  
epoch: 172  D_loss: 0.344141  G_loss: 7.379651  loss_pixel: 0.0319  best_loss_pixel: 0.0404  
epoch: 173  D_loss: 0.204650  G_loss: 7.336275  loss_pixel: 0.0285  best_loss_pixel: 0.0404  
epoch: 174  D_loss: 0.203383  G_loss: 7.606526  loss_pixel: 0.0312  best_loss_pixel: 0.0404  
epoch: 175  D_loss: 0.268618  G_loss: 7.412837  loss_pixel: 0.0305  best_loss_pixel: 0.0404  
epoch: 176  D_loss: 0.163087  G_loss: 7.463055  loss_pixel: 0.0294  best_loss_pixel: 0.0404  
epoch: 177  D_loss: 0.239777  G_loss: 7.629413  loss_pixel: 0.0295  best_loss_pixel: 0.0404  
epoch: 178  D_loss: 0.198462  G_loss: 7.411275  loss_pixel: 0.0300  best_loss_pixel: 0.0404  
epoch: 179  D_loss: 0.179868  G_loss: 7.521451  loss_pixel: 0.0313  best_loss_pixel: 0.0404  
epoch: 180  D_loss: 0.307836  G_loss: 7.548246  loss_pixel: 0.0303  best_loss_pixel: 0.0404  
epoch: 181  D_loss: 0.246564  G_loss: 7.463443  loss_pixel: 0.0289  best_loss_pixel: 0.0404  
epoch: 182  D_loss: 0.174890  G_loss: 8.011745  loss_pixel: 0.0355  best_loss_pixel: 0.0404  
epoch: 183  D_loss: 0.170693  G_loss: 7.168918  loss_pixel: 0.0281  best_loss_pixel: 0.0404  
epoch: 184  D_loss: 0.246256  G_loss: 7.360682  loss_pixel: 0.0280  best_loss_pixel: 0.0404  
epoch: 185  D_loss: 0.261393  G_loss: 7.515960  loss_pixel: 0.0279  best_loss_pixel: 0.0404  
epoch: 186  D_loss: 0.229763  G_loss: 7.357353  loss_pixel: 0.0280  best_loss_pixel: 0.0404  
epoch: 187  D_loss: 0.217919  G_loss: 7.358240  loss_pixel: 0.0292  best_loss_pixel: 0.0404  
epoch: 188  D_loss: 0.214315  G_loss: 7.438092  loss_pixel: 0.0297  best_loss_pixel: 0.0404  
epoch: 189  D_loss: 0.177563  G_loss: 7.545695  loss_pixel: 0.0302  best_loss_pixel: 0.0404  
epoch: 190  D_loss: 0.237446  G_loss: 7.493434  loss_pixel: 0.0301  best_loss_pixel: 0.0404  
epoch: 191  D_loss: 0.302861  G_loss: 7.527160  loss_pixel: 0.0293  best_loss_pixel: 0.0404  
epoch: 192  D_loss: 0.338580  G_loss: 7.736344  loss_pixel: 0.0275  best_loss_pixel: 0.0404  
epoch: 193  D_loss: 0.219165  G_loss: 7.434442  loss_pixel: 0.0290  best_loss_pixel: 0.0404  
epoch: 194  D_loss: 0.251668  G_loss: 7.287593  loss_pixel: 0.0280  best_loss_pixel: 0.0404  
epoch: 195  D_loss: 0.252454  G_loss: 7.442013  loss_pixel: 0.0286  best_loss_pixel: 0.0404  
epoch: 196  D_loss: 0.207880  G_loss: 7.362823  loss_pixel: 0.0293  best_loss_pixel: 0.0404  
epoch: 197  D_loss: 0.411776  G_loss: 7.047020  loss_pixel: 0.0284  best_loss_pixel: 0.0404  
epoch: 198  D_loss: 0.228788  G_loss: 7.465233  loss_pixel: 0.0300  best_loss_pixel: 0.0404  
epoch: 199  D_loss: 0.253380  G_loss: 7.336205  loss_pixel: 0.0293  best_loss_pixel: 0.0404  
epoch: 200  D_loss: 0.222960  G_loss: 7.294150  loss_pixel: 0.0288  best_loss_pixel: 0.0404  
