epoch: 1  D_loss: 0.139122  G_loss: 57.232128  loss_pixel: 0.5621  best_loss_pixel: 0.5244  
epoch: 30  D_loss: 0.185615  G_loss: 3.897129  loss_pixel: 0.0356  best_loss_pixel: 0.0393  
epoch: 31  D_loss: 0.307114  G_loss: 3.599665  loss_pixel: 0.0343  best_loss_pixel: 0.0393  
epoch: 32  D_loss: 0.186156  G_loss: 3.900785  loss_pixel: 0.0358  best_loss_pixel: 0.0393  
epoch: 33  D_loss: 0.236744  G_loss: 3.508344  loss_pixel: 0.0315  best_loss_pixel: 0.0393  
epoch: 34  D_loss: 0.187254  G_loss: 3.880028  loss_pixel: 0.0369  best_loss_pixel: 0.0393  
epoch: 35  D_loss: 0.196700  G_loss: 4.062207  loss_pixel: 0.0365  best_loss_pixel: 0.0393  
epoch: 36  D_loss: 0.162354  G_loss: 3.709577  loss_pixel: 0.0338  best_loss_pixel: 0.0393  
epoch: 37  D_loss: 0.196778  G_loss: 3.539513  loss_pixel: 0.0308  best_loss_pixel: 0.0393  
epoch: 38  D_loss: 0.291869  G_loss: 3.676749  loss_pixel: 0.0355  best_loss_pixel: 0.0393  
epoch: 39  D_loss: 0.216942  G_loss: 3.583630  loss_pixel: 0.0324  best_loss_pixel: 0.0393  
epoch: 40  D_loss: 0.199543  G_loss: 3.682310  loss_pixel: 0.0325  best_loss_pixel: 0.0393  
epoch: 41  D_loss: 0.177437  G_loss: 3.635231  loss_pixel: 0.0336  best_loss_pixel: 0.0393  
epoch: 42  D_loss: 0.184079  G_loss: 3.832820  loss_pixel: 0.0342  best_loss_pixel: 0.0393  
epoch: 43  D_loss: 0.188757  G_loss: 4.082526  loss_pixel: 0.0388  best_loss_pixel: 0.0393  
epoch: 44  D_loss: 0.189187  G_loss: 3.869237  loss_pixel: 0.0351  best_loss_pixel: 0.0393  
epoch: 45  D_loss: 0.135031  G_loss: 3.841872  loss_pixel: 0.0339  best_loss_pixel: 0.0393  
epoch: 46  D_loss: 0.205428  G_loss: 3.324526  loss_pixel: 0.0314  best_loss_pixel: 0.0393  
epoch: 47  D_loss: 0.233590  G_loss: 3.451089  loss_pixel: 0.0311  best_loss_pixel: 0.0393  
epoch: 48  D_loss: 0.204966  G_loss: 3.373311  loss_pixel: 0.0312  best_loss_pixel: 0.0393  
epoch: 49  D_loss: 0.239233  G_loss: 3.716548  loss_pixel: 0.0321  best_loss_pixel: 0.0393  
epoch: 50  D_loss: 0.256885  G_loss: 3.520819  loss_pixel: 0.0334  best_loss_pixel: 0.0393  
epoch: 51  D_loss: 0.178022  G_loss: 3.935439  loss_pixel: 0.0351  best_loss_pixel: 0.0393  
epoch: 52  D_loss: 0.150376  G_loss: 3.821064  loss_pixel: 0.0340  best_loss_pixel: 0.0393  
epoch: 53  D_loss: 0.156431  G_loss: 3.602980  loss_pixel: 0.0317  best_loss_pixel: 0.0393  
epoch: 54  D_loss: 0.157241  G_loss: 3.817716  loss_pixel: 0.0336  best_loss_pixel: 0.0393  
epoch: 55  D_loss: 0.256082  G_loss: 3.572204  loss_pixel: 0.0318  best_loss_pixel: 0.0393  
epoch: 56  D_loss: 0.227088  G_loss: 4.063449  loss_pixel: 0.0389  best_loss_pixel: 0.0393  
epoch: 57  D_loss: 0.202236  G_loss: 3.648148  loss_pixel: 0.0327  best_loss_pixel: 0.0393  
epoch: 58  D_loss: 0.198184  G_loss: 3.495069  loss_pixel: 0.0316  best_loss_pixel: 0.0393  
epoch: 59  D_loss: 0.238678  G_loss: 3.777327  loss_pixel: 0.0316  best_loss_pixel: 0.0393  
epoch: 60  D_loss: 0.272161  G_loss: 3.614203  loss_pixel: 0.0321  best_loss_pixel: 0.0393  
epoch: 61  D_loss: 0.265953  G_loss: 3.464133  loss_pixel: 0.0312  best_loss_pixel: 0.0393  
epoch: 62  D_loss: 0.216302  G_loss: 3.670906  loss_pixel: 0.0300  best_loss_pixel: 0.0393  
epoch: 63  D_loss: 0.221065  G_loss: 3.371275  loss_pixel: 0.0291  best_loss_pixel: 0.0393  
epoch: 64  D_loss: 0.249632  G_loss: 3.440122  loss_pixel: 0.0314  best_loss_pixel: 0.0393  
epoch: 65  D_loss: 0.242746  G_loss: 3.797915  loss_pixel: 0.0314  best_loss_pixel: 0.0393  
epoch: 66  D_loss: 0.179803  G_loss: 3.577319  loss_pixel: 0.0322  best_loss_pixel: 0.0393  
epoch: 67  D_loss: 0.196765  G_loss: 3.830515  loss_pixel: 0.0329  best_loss_pixel: 0.0393  
epoch: 68  D_loss: 0.177312  G_loss: 3.665473  loss_pixel: 0.0329  best_loss_pixel: 0.0393  
epoch: 69  D_loss: 0.185290  G_loss: 3.542466  loss_pixel: 0.0323  best_loss_pixel: 0.0393  
epoch: 70  D_loss: 0.184424  G_loss: 3.211994  loss_pixel: 0.0286  best_loss_pixel: 0.0393  
epoch: 71  D_loss: 0.256117  G_loss: 3.868069  loss_pixel: 0.0341  best_loss_pixel: 0.0393  
epoch: 72  D_loss: 0.215498  G_loss: 3.509977  loss_pixel: 0.0321  best_loss_pixel: 0.0393  
epoch: 73  D_loss: 0.238222  G_loss: 3.318614  loss_pixel: 0.0291  best_loss_pixel: 0.0393  
epoch: 74  D_loss: 0.205946  G_loss: 3.263744  loss_pixel: 0.0301  best_loss_pixel: 0.0393  
epoch: 75  D_loss: 0.194555  G_loss: 3.501243  loss_pixel: 0.0325  best_loss_pixel: 0.0393  
epoch: 76  D_loss: 0.214294  G_loss: 3.642790  loss_pixel: 0.0311  best_loss_pixel: 0.0393  
epoch: 77  D_loss: 0.278059  G_loss: 3.297030  loss_pixel: 0.0301  best_loss_pixel: 0.0393  
epoch: 78  D_loss: 0.138653  G_loss: 3.434310  loss_pixel: 0.0306  best_loss_pixel: 0.0393  
epoch: 79  D_loss: 0.172391  G_loss: 3.485790  loss_pixel: 0.0306  best_loss_pixel: 0.0393  
epoch: 80  D_loss: 0.229607  G_loss: 3.451892  loss_pixel: 0.0306  best_loss_pixel: 0.0393  
epoch: 81  D_loss: 0.174869  G_loss: 3.558289  loss_pixel: 0.0310  best_loss_pixel: 0.0393  
epoch: 82  D_loss: 0.177303  G_loss: 3.486287  loss_pixel: 0.0314  best_loss_pixel: 0.0393  
epoch: 83  D_loss: 0.174883  G_loss: 3.417958  loss_pixel: 0.0301  best_loss_pixel: 0.0393  
epoch: 84  D_loss: 0.205286  G_loss: 3.271743  loss_pixel: 0.0288  best_loss_pixel: 0.0393  
epoch: 85  D_loss: 0.194797  G_loss: 3.552340  loss_pixel: 0.0321  best_loss_pixel: 0.0393  
epoch: 86  D_loss: 0.171668  G_loss: 3.271051  loss_pixel: 0.0287  best_loss_pixel: 0.0393  
epoch: 87  D_loss: 0.172187  G_loss: 3.578036  loss_pixel: 0.0316  best_loss_pixel: 0.0393  
epoch: 88  D_loss: 0.262158  G_loss: 2.945606  loss_pixel: 0.0271  best_loss_pixel: 0.0393  
epoch: 89  D_loss: 0.260207  G_loss: 2.832245  loss_pixel: 0.0256  best_loss_pixel: 0.0393  
epoch: 90  D_loss: 0.256227  G_loss: 2.836303  loss_pixel: 0.0256  best_loss_pixel: 0.0393  
epoch: 91  D_loss: 0.245504  G_loss: 2.801465  loss_pixel: 0.0251  best_loss_pixel: 0.0393  
epoch: 92  D_loss: 0.229478  G_loss: 2.989400  loss_pixel: 0.0269  best_loss_pixel: 0.0393  
epoch: 93  D_loss: 0.220611  G_loss: 2.881620  loss_pixel: 0.0259  best_loss_pixel: 0.0393  
epoch: 94  D_loss: 0.221011  G_loss: 2.718810  loss_pixel: 0.0247  best_loss_pixel: 0.0393  
epoch: 95  D_loss: 0.236050  G_loss: 2.917956  loss_pixel: 0.0261  best_loss_pixel: 0.0393  
epoch: 96  D_loss: 0.216891  G_loss: 2.809599  loss_pixel: 0.0253  best_loss_pixel: 0.0393  
epoch: 97  D_loss: 0.228587  G_loss: 2.982075  loss_pixel: 0.0262  best_loss_pixel: 0.0393  
epoch: 98  D_loss: 0.196902  G_loss: 3.154587  loss_pixel: 0.0291  best_loss_pixel: 0.0393  
epoch: 99  D_loss: 0.224953  G_loss: 2.943957  loss_pixel: 0.0272  best_loss_pixel: 0.0393  
epoch: 100  D_loss: 0.244331  G_loss: 2.895288  loss_pixel: 0.0263  best_loss_pixel: 0.0393  
epoch: 101  D_loss: 0.354100  G_loss: 3.113855  loss_pixel: 0.0302  best_loss_pixel: 0.0393  
epoch: 102  D_loss: 0.227976  G_loss: 3.320626  loss_pixel: 0.0285  best_loss_pixel: 0.0393  
epoch: 103  D_loss: 0.197152  G_loss: 3.398856  loss_pixel: 0.0293  best_loss_pixel: 0.0393  
epoch: 104  D_loss: 0.201881  G_loss: 3.091163  loss_pixel: 0.0265  best_loss_pixel: 0.0393  
epoch: 105  D_loss: 0.212616  G_loss: 3.045621  loss_pixel: 0.0273  best_loss_pixel: 0.0393  
epoch: 106  D_loss: 0.152072  G_loss: 3.181520  loss_pixel: 0.0279  best_loss_pixel: 0.0393  
epoch: 107  D_loss: 0.200337  G_loss: 3.455883  loss_pixel: 0.0313  best_loss_pixel: 0.0393  
epoch: 108  D_loss: 0.198068  G_loss: 3.215516  loss_pixel: 0.0289  best_loss_pixel: 0.0393  
epoch: 109  D_loss: 0.182288  G_loss: 3.279501  loss_pixel: 0.0295  best_loss_pixel: 0.0393  
epoch: 110  D_loss: 0.247712  G_loss: 3.006681  loss_pixel: 0.0285  best_loss_pixel: 0.0393  
epoch: 111  D_loss: 0.256359  G_loss: 3.285480  loss_pixel: 0.0302  best_loss_pixel: 0.0393  
epoch: 112  D_loss: 0.223662  G_loss: 3.279594  loss_pixel: 0.0299  best_loss_pixel: 0.0393  
epoch: 113  D_loss: 0.231547  G_loss: 3.173243  loss_pixel: 0.0286  best_loss_pixel: 0.0393  
epoch: 114  D_loss: 0.219840  G_loss: 3.039002  loss_pixel: 0.0281  best_loss_pixel: 0.0393  
epoch: 115  D_loss: 0.207835  G_loss: 3.037849  loss_pixel: 0.0267  best_loss_pixel: 0.0393  
epoch: 116  D_loss: 0.233468  G_loss: 3.301056  loss_pixel: 0.0295  best_loss_pixel: 0.0393  
epoch: 117  D_loss: 0.254057  G_loss: 3.046296  loss_pixel: 0.0280  best_loss_pixel: 0.0393  
epoch: 118  D_loss: 0.196742  G_loss: 3.523466  loss_pixel: 0.0299  best_loss_pixel: 0.0393  
epoch: 119  D_loss: 0.244254  G_loss: 3.101649  loss_pixel: 0.0284  best_loss_pixel: 0.0393  
epoch: 120  D_loss: 0.210230  G_loss: 3.277224  loss_pixel: 0.0273  best_loss_pixel: 0.0393  
epoch: 121  D_loss: 0.244503  G_loss: 3.077654  loss_pixel: 0.0287  best_loss_pixel: 0.0393  
epoch: 122  D_loss: 0.244461  G_loss: 3.055328  loss_pixel: 0.0283  best_loss_pixel: 0.0393  
epoch: 123  D_loss: 0.267586  G_loss: 3.828694  loss_pixel: 0.0326  best_loss_pixel: 0.0393  
epoch: 124  D_loss: 0.184438  G_loss: 3.195455  loss_pixel: 0.0290  best_loss_pixel: 0.0393  
epoch: 125  D_loss: 0.176604  G_loss: 3.283679  loss_pixel: 0.0293  best_loss_pixel: 0.0393  
epoch: 126  D_loss: 0.231727  G_loss: 3.237541  loss_pixel: 0.0285  best_loss_pixel: 0.0393  
epoch: 127  D_loss: 0.215901  G_loss: 3.285868  loss_pixel: 0.0309  best_loss_pixel: 0.0393  
epoch: 128  D_loss: 0.221711  G_loss: 3.187412  loss_pixel: 0.0283  best_loss_pixel: 0.0393  
epoch: 129  D_loss: 0.225915  G_loss: 3.206656  loss_pixel: 0.0289  best_loss_pixel: 0.0393  
epoch: 130  D_loss: 0.200166  G_loss: 2.810859  loss_pixel: 0.0251  best_loss_pixel: 0.0393  
epoch: 131  D_loss: 0.217439  G_loss: 2.796211  loss_pixel: 0.0260  best_loss_pixel: 0.0393  
epoch: 132  D_loss: 0.240960  G_loss: 3.223524  loss_pixel: 0.0305  best_loss_pixel: 0.0393  
epoch: 133  D_loss: 0.198201  G_loss: 3.276504  loss_pixel: 0.0293  best_loss_pixel: 0.0393  
epoch: 134  D_loss: 0.240162  G_loss: 3.200759  loss_pixel: 0.0291  best_loss_pixel: 0.0393  
epoch: 135  D_loss: 0.247920  G_loss: 3.478374  loss_pixel: 0.0293  best_loss_pixel: 0.0393  
epoch: 136  D_loss: 0.140886  G_loss: 3.382128  loss_pixel: 0.0288  best_loss_pixel: 0.0393  
epoch: 137  D_loss: 0.229601  G_loss: 3.198804  loss_pixel: 0.0287  best_loss_pixel: 0.0393  
epoch: 138  D_loss: 0.164920  G_loss: 3.197721  loss_pixel: 0.0287  best_loss_pixel: 0.0393  
epoch: 139  D_loss: 0.223566  G_loss: 3.073640  loss_pixel: 0.0282  best_loss_pixel: 0.0393  
epoch: 140  D_loss: 0.244291  G_loss: 3.059845  loss_pixel: 0.0268  best_loss_pixel: 0.0393  
epoch: 141  D_loss: 0.221840  G_loss: 3.266794  loss_pixel: 0.0277  best_loss_pixel: 0.0393  
epoch: 142  D_loss: 0.203978  G_loss: 3.043931  loss_pixel: 0.0278  best_loss_pixel: 0.0393  
epoch: 143  D_loss: 0.230964  G_loss: 3.303744  loss_pixel: 0.0284  best_loss_pixel: 0.0393  
epoch: 144  D_loss: 0.181529  G_loss: 3.366951  loss_pixel: 0.0287  best_loss_pixel: 0.0393  
epoch: 145  D_loss: 0.205238  G_loss: 3.096099  loss_pixel: 0.0283  best_loss_pixel: 0.0393  
epoch: 146  D_loss: 0.178189  G_loss: 3.228708  loss_pixel: 0.0284  best_loss_pixel: 0.0393  
epoch: 147  D_loss: 0.191384  G_loss: 3.245783  loss_pixel: 0.0273  best_loss_pixel: 0.0393  
epoch: 148  D_loss: 0.171691  G_loss: 3.271751  loss_pixel: 0.0274  best_loss_pixel: 0.0393  
epoch: 149  D_loss: 0.184037  G_loss: 3.060621  loss_pixel: 0.0282  best_loss_pixel: 0.0393  
epoch: 150  D_loss: 0.211181  G_loss: 3.202594  loss_pixel: 0.0285  best_loss_pixel: 0.0393  
epoch: 151  D_loss: 0.225234  G_loss: 3.154678  loss_pixel: 0.0280  best_loss_pixel: 0.0393  
epoch: 152  D_loss: 0.218243  G_loss: 3.087825  loss_pixel: 0.0280  best_loss_pixel: 0.0393  
epoch: 153  D_loss: 0.177492  G_loss: 3.208992  loss_pixel: 0.0286  best_loss_pixel: 0.0393  
epoch: 154  D_loss: 0.216087  G_loss: 3.292743  loss_pixel: 0.0284  best_loss_pixel: 0.0393  
epoch: 155  D_loss: 0.240778  G_loss: 2.980814  loss_pixel: 0.0274  best_loss_pixel: 0.0393  
epoch: 156  D_loss: 0.190731  G_loss: 3.227873  loss_pixel: 0.0280  best_loss_pixel: 0.0393  
epoch: 157  D_loss: 0.185612  G_loss: 3.119998  loss_pixel: 0.0277  best_loss_pixel: 0.0393  
epoch: 158  D_loss: 0.161607  G_loss: 3.636134  loss_pixel: 0.0331  best_loss_pixel: 0.0393  
epoch: 159  D_loss: 0.177809  G_loss: 3.852531  loss_pixel: 0.0338  best_loss_pixel: 0.0393  
epoch: 160  D_loss: 0.206435  G_loss: 3.167448  loss_pixel: 0.0288  best_loss_pixel: 0.0393  
epoch: 161  D_loss: 0.199239  G_loss: 3.169847  loss_pixel: 0.0289  best_loss_pixel: 0.0393  
epoch: 162  D_loss: 0.168453  G_loss: 2.977090  loss_pixel: 0.0264  best_loss_pixel: 0.0393  
epoch: 163  D_loss: 0.239596  G_loss: 3.105707  loss_pixel: 0.0288  best_loss_pixel: 0.0393  
epoch: 164  D_loss: 0.191552  G_loss: 3.118533  loss_pixel: 0.0272  best_loss_pixel: 0.0393  
epoch: 165  D_loss: 0.177654  G_loss: 3.237744  loss_pixel: 0.0276  best_loss_pixel: 0.0393  
epoch: 166  D_loss: 0.219041  G_loss: 3.235196  loss_pixel: 0.0274  best_loss_pixel: 0.0393  
epoch: 167  D_loss: 0.203989  G_loss: 2.947501  loss_pixel: 0.0270  best_loss_pixel: 0.0393  
epoch: 168  D_loss: 0.188811  G_loss: 3.236967  loss_pixel: 0.0269  best_loss_pixel: 0.0393  
epoch: 169  D_loss: 0.290165  G_loss: 3.361672  loss_pixel: 0.0266  best_loss_pixel: 0.0393  
epoch: 170  D_loss: 0.218395  G_loss: 3.382963  loss_pixel: 0.0278  best_loss_pixel: 0.0393  
epoch: 171  D_loss: 0.214760  G_loss: 3.130527  loss_pixel: 0.0268  best_loss_pixel: 0.0393  
epoch: 172  D_loss: 0.281435  G_loss: 3.502629  loss_pixel: 0.0269  best_loss_pixel: 0.0393  
epoch: 173  D_loss: 0.266635  G_loss: 3.941748  loss_pixel: 0.0370  best_loss_pixel: 0.0393  
epoch: 174  D_loss: 0.252511  G_loss: 3.493922  loss_pixel: 0.0324  best_loss_pixel: 0.0393  
epoch: 175  D_loss: 0.245467  G_loss: 3.773323  loss_pixel: 0.0353  best_loss_pixel: 0.0393  
epoch: 176  D_loss: 0.235902  G_loss: 3.501851  loss_pixel: 0.0325  best_loss_pixel: 0.0393  
epoch: 177  D_loss: 0.233439  G_loss: 3.549306  loss_pixel: 0.0329  best_loss_pixel: 0.0375  
epoch: 178  D_loss: 0.230561  G_loss: 3.306275  loss_pixel: 0.0301  best_loss_pixel: 0.0375  
epoch: 179  D_loss: 0.212716  G_loss: 3.877059  loss_pixel: 0.0360  best_loss_pixel: 0.0375  
epoch: 180  D_loss: 0.220026  G_loss: 3.179728  loss_pixel: 0.0288  best_loss_pixel: 0.0375  
epoch: 181  D_loss: 0.217605  G_loss: 2.991221  loss_pixel: 0.0271  best_loss_pixel: 0.0375  
epoch: 182  D_loss: 0.209538  G_loss: 3.594457  loss_pixel: 0.0321  best_loss_pixel: 0.0375  
epoch: 183  D_loss: 0.201061  G_loss: 2.938019  loss_pixel: 0.0266  best_loss_pixel: 0.0375  
epoch: 184  D_loss: 0.217483  G_loss: 3.128548  loss_pixel: 0.0286  best_loss_pixel: 0.0375  
epoch: 185  D_loss: 0.198200  G_loss: 3.239924  loss_pixel: 0.0289  best_loss_pixel: 0.0375  
epoch: 186  D_loss: 0.207012  G_loss: 3.154570  loss_pixel: 0.0279  best_loss_pixel: 0.0375  
epoch: 187  D_loss: 0.260416  G_loss: 3.199373  loss_pixel: 0.0273  best_loss_pixel: 0.0375  
epoch: 188  D_loss: 0.287965  G_loss: 2.760438  loss_pixel: 0.0253  best_loss_pixel: 0.0375  
epoch: 189  D_loss: 0.295886  G_loss: 3.161910  loss_pixel: 0.0272  best_loss_pixel: 0.0375  
epoch: 190  D_loss: 0.180556  G_loss: 2.973752  loss_pixel: 0.0271  best_loss_pixel: 0.0375  
epoch: 191  D_loss: 0.269391  G_loss: 3.003671  loss_pixel: 0.0259  best_loss_pixel: 0.0375  
epoch: 192  D_loss: 0.306535  G_loss: 3.315750  loss_pixel: 0.0267  best_loss_pixel: 0.0375  
epoch: 193  D_loss: 0.193990  G_loss: 3.095409  loss_pixel: 0.0276  best_loss_pixel: 0.0375  
epoch: 194  D_loss: 0.308719  G_loss: 3.269342  loss_pixel: 0.0263  best_loss_pixel: 0.0375  
epoch: 195  D_loss: 0.302970  G_loss: 3.122980  loss_pixel: 0.0255  best_loss_pixel: 0.0375  
epoch: 196  D_loss: 0.251835  G_loss: 3.017112  loss_pixel: 0.0277  best_loss_pixel: 0.0375  
epoch: 197  D_loss: 0.223373  G_loss: 2.855899  loss_pixel: 0.0255  best_loss_pixel: 0.0375  
epoch: 198  D_loss: 0.278853  G_loss: 2.771282  loss_pixel: 0.0259  best_loss_pixel: 0.0375  
epoch: 199  D_loss: 0.244726  G_loss: 2.841300  loss_pixel: 0.0259  best_loss_pixel: 0.0375  
epoch: 200  D_loss: 0.218738  G_loss: 2.910105  loss_pixel: 0.0262  best_loss_pixel: 0.0375  
